folder,T,rec_id,N,m,status
new,T160,19,20,20,no_data
new,T160,19,20,40,no_data
new,T160,19,20,80,no_data
new,T160,19,20,160,no_data
new,T160,19,20,320,no_data
new,T160,19,40,5,no_data
new,T160,19,40,10,no_data
new,T160,19,40,20,no_data
new,T160,19,40,40,no_data
new,T160,19,40,80,no_data
new,T160,19,40,160,no_data
new,T160,19,40,320,no_data
new,T160,19,80,5,no_data
new,T160,19,80,10,no_data
new,T160,19,80,20,no_data
new,T160,19,80,40,no_data
new,T160,19,80,80,no_data
new,T160,19,80,160,no_data
new,T160,19,80,320,no_data
new,T160,19,160,5,no_data
new,T160,19,160,10,no_data
new,T160,19,160,20,no_data
new,T160,19,160,40,no_data
new,T160,19,160,80,no_data
new,T160,19,160,160,no_data
new,T160,19,160,320,no_data
new,T160,19,320,5,no_data
new,T160,19,320,10,no_data
new,T160,19,320,20,no_data
new,T160,19,320,40,no_data
new,T160,19,320,80,no_data
new,T160,19,320,160,no_data
new,T160,19,320,320,no_data
new,T160,20,5,5,diverged
new,T160,20,5,10,diverged
new,T160,20,5,20,diverged
new,T160,20,5,40,diverged
new,T160,20,5,80,diverged
new,T160,20,5,160,diverged
new,T160,20,5,320,diverged
new,T160,20,10,5,incomplete
new,T160,20,10,10,incomplete
new,T160,20,10,20,incomplete
new,T160,20,10,40,incomplete
new,T160,20,10,80,incomplete
new,T160,20,10,160,incomplete
new,T160,20,10,320,incomplete
new,T160,20,20,5,hit_maxiter
new,T160,20,20,10,hit_maxiter
new,T160,20,20,20,hit_maxiter
new,T160,20,20,40,no_data
new,T160,20,20,80,no_data
new,T160,20,20,160,no_data
new,T160,20,20,320,no_data
new,T160,20,40,5,no_data
new,T160,20,40,10,no_data
new,T160,20,40,20,no_data
new,T160,20,40,40,no_data
new,T160,20,40,80,no_data
new,T160,20,40,160,no_data
new,T160,20,40,320,no_data
new,T160,20,80,5,no_data
new,T160,20,80,10,no_data
new,T160,20,80,20,no_data
new,T160,20,80,40,no_data
new,T160,20,80,80,no_data
new,T160,20,80,160,no_data
new,T160,20,80,320,no_data
new,T160,20,160,5,no_data
new,T160,20,160,10,no_data
new,T160,20,160,20,no_data
new,T160,20,160,40,no_data
new,T160,20,160,80,no_data
new,T160,20,160,160,no_data
new,T160,20,160,320,no_data
new,T160,20,320,5,no_data
new,T160,20,320,10,no_data
new,T160,20,320,20,no_data
new,T160,20,320,40,no_data
new,T160,20,320,80,no_data
new,T160,20,320,160,no_data
new,T160,20,320,320,no_data
new,T160,21,5,5,diverged
new,T160,21,5,10,diverged
new,T160,21,5,20,diverged
new,T160,21,5,40,diverged
new,T160,21,5,80,diverged
new,T160,21,5,160,diverged
new,T160,21,5,320,diverged
new,T160,21,10,5,diverged
new,T160,21,10,10,diverged
new,T160,21,10,20,diverged
new,T160,21,10,40,diverged
new,T160,21,10,80,diverged
new,T160,21,10,160,diverged
new,T160,21,10,320,diverged
new,T160,21,20,5,diverged
new,T160,21,20,10,diverged
new,T160,21,20,20,diverged
new,T160,21,20,40,diverged
new,T160,21,20,80,diverged
new,T160,21,20,160,diverged
new,T160,21,20,320,diverged
new,T160,21,40,5,hit_maxiter
new,T160,21,40,10,hit_maxiter
new,T160,21,40,20,hit_maxiter
new,T160,21,40,40,no_data
new,T160,21,40,80,no_data
new,T160,21,40,160,no_data
new,T160,21,40,320,no_data
new,T160,21,80,5,no_data
new,T160,21,80,10,no_data
new,T160,21,80,20,no_data
new,T160,21,80,40,no_data
new,T160,21,80,80,no_data
new,T160,21,80,160,no_data
new,T160,21,80,320,no_data
new,T160,21,160,5,no_data
new,T160,21,160,10,no_data
new,T160,21,160,20,no_data
new,T160,21,160,40,no_data
new,T160,21,160,80,no_data
new,T160,21,160,160,no_data
new,T160,21,160,320,no_data
new,T160,21,320,5,no_data
new,T160,21,320,10,no_data
new,T160,21,320,20,no_data
new,T160,21,320,40,no_data
new,T160,21,320,80,no_data
new,T160,21,320,160,no_data
new,T160,21,320,320,no_data
new,T160,22,5,5,diverged
new,T160,22,5,10,diverged
new,T160,22,5,20,diverged
new,T160,22,5,40,diverged
new,T160,22,5,80,diverged
new,T160,22,5,160,diverged
new,T160,22,5,320,diverged
new,T160,22,10,5,diverged
new,T160,22,10,10,diverged
new,T160,22,10,20,diverged
new,T160,22,10,40,diverged
new,T160,22,10,80,diverged
new,T160,22,10,160,diverged
new,T160,22,10,320,diverged
new,T160,22,20,5,diverged
new,T160,22,20,10,diverged
new,T160,22,20,20,diverged
new,T160,22,20,40,diverged
new,T160,22,20,80,diverged
new,T160,22,20,160,diverged
new,T160,22,20,320,diverged
new,T160,22,40,5,hit_maxiter
new,T160,22,40,10,hit_maxiter
new,T160,22,40,20,hit_maxiter
new,T160,22,40,40,no_data
new,T160,22,40,80,no_data
new,T160,22,40,160,no_data
new,T160,22,40,320,no_data
new,T160,22,80,5,no_data
new,T160,22,80,10,no_data
new,T160,22,80,20,no_data
new,T160,22,80,40,no_data
new,T160,22,80,80,no_data
new,T160,22,80,160,no_data
new,T160,22,80,320,no_data
new,T160,22,160,5,no_data
new,T160,22,160,10,no_data
new,T160,22,160,20,no_data
new,T160,22,160,40,no_data
new,T160,22,160,80,no_data
new,T160,22,160,160,no_data
new,T160,22,160,320,no_data
new,T160,22,320,5,no_data
new,T160,22,320,10,no_data
new,T160,22,320,20,no_data
new,T160,22,320,40,no_data
new,T160,22,320,80,no_data
new,T160,22,320,160,no_data
new,T160,22,320,320,no_data
new,T160,23,5,5,diverged
new,T160,23,5,10,diverged
new,T160,23,5,20,diverged
new,T160,23,5,40,diverged
new,T160,23,5,80,diverged
new,T160,23,5,160,diverged
new,T160,23,5,320,diverged
new,T160,23,10,5,diverged
new,T160,23,10,10,diverged
new,T160,23,10,20,diverged
new,T160,23,10,40,diverged
new,T160,23,10,80,diverged
new,T160,23,10,160,diverged
new,T160,23,10,320,diverged
new,T160,23,20,5,hit_maxiter
new,T160,23,20,10,hit_maxiter
new,T160,23,20,20,hit_maxiter
new,T160,23,20,40,no_data
new,T160,23,20,80,no_data
new,T160,23,20,160,no_data
new,T160,23,20,320,no_data
new,T160,23,40,5,no_data
new,T160,23,40,10,no_data
new,T160,23,40,20,no_data
new,T160,23,40,40,no_data
new,T160,23,40,80,no_data
new,T160,23,40,160,no_data
new,T160,23,40,320,no_data
new,T160,23,80,5,no_data
new,T160,23,80,10,no_data
new,T160,23,80,20,no_data
new,T160,23,80,40,no_data
new,T160,23,80,80,no_data
new,T160,23,80,160,no_data
new,T160,23,80,320,no_data
new,T160,23,160,5,no_data
new,T160,23,160,10,no_data
new,T160,23,160,20,no_data
new,T160,23,160,40,no_data
new,T160,23,160,80,no_data
new,T160,23,160,160,no_data
new,T160,23,160,320,no_data
new,T160,23,320,5,no_data
new,T160,23,320,10,no_data
new,T160,23,320,20,no_data
new,T160,23,320,40,no_data
new,T160,23,320,80,no_data
new,T160,23,320,160,no_data
new,T160,23,320,320,no_data
new,T160,24,5,5,diverged
new,T160,24,5,10,diverged
new,T160,24,5,20,diverged
new,T160,24,5,40,diverged
new,T160,24,5,80,diverged
new,T160,24,5,160,diverged
new,T160,24,5,320,diverged
new,T160,24,10,5,diverged
new,T160,24,10,10,diverged
new,T160,24,10,20,diverged
new,T160,24,10,40,diverged
new,T160,24,10,80,diverged
new,T160,24,10,160,diverged
new,T160,24,10,320,diverged
new,T160,24,20,5,diverged
new,T160,24,20,10,diverged
new,T160,24,20,20,diverged
new,T160,24,20,40,diverged
new,T160,24,20,80,diverged
new,T160,24,20,160,diverged
new,T160,24,20,320,diverged
new,T160,24,40,5,hit_maxiter
new,T160,24,40,10,hit_maxiter
new,T160,24,40,20,no_data
new,T160,24,40,40,no_data
new,T160,24,40,80,no_data
new,T160,24,40,160,no_data
new,T160,24,40,320,no_data
new,T160,24,80,5,no_data
new,T160,24,80,10,no_data
new,T160,24,80,20,no_data
new,T160,24,80,40,no_data
new,T160,24,80,80,no_data
new,T160,24,80,160,no_data
new,T160,24,80,320,no_data
new,T160,24,160,5,no_data
new,T160,24,160,10,no_data
new,T160,24,160,20,no_data
new,T160,24,160,40,no_data
new,T160,24,160,80,no_data
new,T160,24,160,160,no_data
new,T160,24,160,320,no_data
new,T160,24,320,5,no_data
new,T160,24,320,10,no_data
new,T160,24,320,20,no_data
new,T160,24,320,40,no_data
new,T160,24,320,80,no_data
new,T160,24,320,160,no_data
new,T160,24,320,320,no_data
new,T160,25,5,5,diverged
new,T160,25,5,10,diverged
new,T160,25,5,20,diverged
new,T160,25,5,40,diverged
new,T160,25,5,80,diverged
new,T160,25,5,160,diverged
new,T160,25,5,320,diverged
new,T160,25,10,5,incomplete
new,T160,25,10,10,incomplete
new,T160,25,10,20,incomplete
new,T160,25,10,40,incomplete
new,T160,25,10,80,incomplete
new,T160,25,10,160,incomplete
new,T160,25,10,320,incomplete
new,T160,25,20,5,incomplete
new,T160,25,20,10,hit_maxiter
new,T160,25,20,20,incomplete
new,T160,25,20,40,incomplete
new,T160,25,20,80,incomplete
new,T160,25,20,160,incomplete
new,T160,25,20,320,incomplete
new,T160,25,40,5,incomplete
new,T160,25,40,10,incomplete
new,T160,25,40,20,hit_maxiter
new,T160,25,40,40,no_data
new,T160,25,40,80,no_data
new,T160,25,40,160,no_data
new,T160,25,40,320,no_data
new,T160,25,80,5,no_data
new,T160,25,80,10,no_data
new,T160,25,80,20,no_data
new,T160,25,80,40,no_data
new,T160,25,80,80,no_data
new,T160,25,80,160,no_data
new,T160,25,80,320,no_data
new,T160,25,160,5,no_data
new,T160,25,160,10,no_data
new,T160,25,160,20,no_data
new,T160,25,160,40,no_data
new,T160,25,160,80,no_data
new,T160,25,160,160,no_data
new,T160,25,160,320,no_data
new,T160,25,320,5,no_data
new,T160,25,320,10,no_data
new,T160,25,320,20,no_data
new,T160,25,320,40,no_data
new,T160,25,320,80,no_data
new,T160,25,320,160,no_data
new,T160,25,320,320,no_data
new,T160,26,5,5,incomplete
new,T160,26,5,10,incomplete
new,T160,26,5,20,incomplete
new,T160,26,5,40,incomplete
new,T160,26,5,80,incomplete
new,T160,26,5,160,incomplete
new,T160,26,5,320,incomplete
new,T160,26,10,5,diverged
new,T160,26,10,10,diverged
new,T160,26,10,20,diverged
new,T160,26,10,40,diverged
new,T160,26,10,80,diverged
new,T160,26,10,160,diverged
new,T160,26,10,320,diverged
new,T160,26,20,5,hit_maxiter
new,T160,26,20,10,no_data
new,T160,26,20,20,no_data
new,T160,26,20,40,no_data
new,T160,26,20,80,no_data
new,T160,26,20,160,no_data
new,T160,26,20,320,no_data
new,T160,26,40,5,no_data
new,T160,26,40,10,no_data
new,T160,26,40,20,no_data
new,T160,26,40,40,no_data
new,T160,26,40,80,no_data
new,T160,26,40,160,no_data
new,T160,26,40,320,no_data
new,T160,26,80,5,no_data
new,T160,26,80,10,no_data
new,T160,26,80,20,no_data
new,T160,26,80,40,no_data
new,T160,26,80,80,no_data
new,T160,26,80,160,no_data
new,T160,26,80,320,no_data
new,T160,26,160,5,no_data
new,T160,26,160,10,no_data
new,T160,26,160,20,no_data
new,T160,26,160,40,no_data
new,T160,26,160,80,no_data
new,T160,26,160,160,no_data
new,T160,26,160,320,no_data
new,T160,26,320,5,no_data
new,T160,26,320,10,no_data
new,T160,26,320,20,no_data
new,T160,26,320,40,no_data
new,T160,26,320,80,no_data
new,T160,26,320,160,no_data
new,T160,26,320,320,no_data
new,T160,27,5,5,diverged
new,T160,27,5,10,diverged
new,T160,27,5,20,diverged
new,T160,27,5,40,diverged
new,T160,27,5,80,diverged
new,T160,27,5,160,diverged
new,T160,27,5,320,diverged
new,T160,27,10,5,no_data
new,T160,27,10,10,no_data
new,T160,27,10,20,no_data
new,T160,27,10,40,no_data
new,T160,27,10,80,no_data
new,T160,27,10,160,no_data
new,T160,27,10,320,no_data
new,T160,27,20,5,no_data
new,T160,27,20,10,no_data
new,T160,27,20,20,no_data
new,T160,27,20,40,no_data
new,T160,27,20,80,no_data
new,T160,27,20,160,no_data
new,T160,27,20,320,no_data
new,T160,27,40,5,no_data
new,T160,27,40,10,no_data
new,T160,27,40,20,no_data
new,T160,27,40,40,no_data
new,T160,27,40,80,no_data
new,T160,27,40,160,no_data
new,T160,27,40,320,no_data
new,T160,27,80,5,no_data
new,T160,27,80,10,no_data
new,T160,27,80,20,no_data
new,T160,27,80,40,no_data
new,T160,27,80,80,no_data
new,T160,27,80,160,no_data
new,T160,27,80,320,no_data
new,T160,27,160,5,no_data
new,T160,27,160,10,no_data
new,T160,27,160,20,no_data
new,T160,27,160,40,no_data
new,T160,27,160,80,no_data
new,T160,27,160,160,no_data
new,T160,27,160,320,no_data
new,T160,27,320,5,no_data
new,T160,27,320,10,no_data
new,T160,27,320,20,no_data
new,T160,27,320,40,no_data
new,T160,27,320,80,no_data
new,T160,27,320,160,no_data
new,T160,27,320,320,no_data
new,T160,28,5,5,diverged
new,T160,28,5,10,diverged
new,T160,28,5,20,diverged
new,T160,28,5,40,diverged
new,T160,28,5,80,diverged
new,T160,28,5,160,diverged
new,T160,28,5,320,diverged
new,T160,28,10,5,diverged
new,T160,28,10,10,diverged
new,T160,28,10,20,diverged
new,T160,28,10,40,diverged
new,T160,28,10,80,diverged
new,T160,28,10,160,diverged
new,T160,28,10,320,diverged
new,T160,28,20,5,hit_maxiter
new,T160,28,20,10,hit_maxiter
new,T160,28,20,20,hit_maxiter
new,T160,28,20,40,no_data
new,T160,28,20,80,no_data
new,T160,28,20,160,no_data
new,T160,28,20,320,no_data
new,T160,28,40,5,no_data
new,T160,28,40,10,no_data
new,T160,28,40,20,no_data
new,T160,28,40,40,no_data
new,T160,28,40,80,no_data
new,T160,28,40,160,no_data
new,T160,28,40,320,no_data
new,T160,28,80,5,no_data
new,T160,28,80,10,no_data
new,T160,28,80,20,no_data
new,T160,28,80,40,no_data
new,T160,28,80,80,no_data
new,T160,28,80,160,no_data
new,T160,28,80,320,no_data
new,T160,28,160,5,no_data
new,T160,28,160,10,no_data
new,T160,28,160,20,no_data
new,T160,28,160,40,no_data
new,T160,28,160,80,no_data
new,T160,28,160,160,no_data
new,T160,28,160,320,no_data
new,T160,28,320,5,no_data
new,T160,28,320,10,no_data
new,T160,28,320,20,no_data
new,T160,28,320,40,no_data
new,T160,28,320,80,no_data
new,T160,28,320,160,no_data
new,T160,28,320,320,no_data
new,T160,29,5,5,incomplete
new,T160,29,5,10,incomplete
new,T160,29,5,20,incomplete
new,T160,29,5,40,incomplete
new,T160,29,5,80,incomplete
new,T160,29,5,160,incomplete
new,T160,29,5,320,incomplete
new,T160,29,10,5,diverged
new,T160,29,10,10,diverged
new,T160,29,10,20,diverged
new,T160,29,10,40,diverged
new,T160,29,10,80,diverged
new,T160,29,10,160,diverged
new,T160,29,10,320,diverged
new,T160,29,20,5,hit_maxiter
new,T160,29,20,10,hit_maxiter
new,T160,29,20,20,hit_maxiter
new,T160,29,20,40,hit_maxiter
new,T160,29,20,80,no_data
new,T160,29,20,160,no_data
new,T160,29,20,320,no_data
new,T160,29,40,5,no_data
new,T160,29,40,10,no_data
new,T160,29,40,20,no_data
new,T160,29,40,40,no_data
new,T160,29,40,80,no_data
new,T160,29,40,160,no_data
new,T160,29,40,320,no_data
new,T160,29,80,5,no_data
new,T160,29,80,10,no_data
new,T160,29,80,20,no_data
new,T160,29,80,40,no_data
new,T160,29,80,80,no_data
new,T160,29,80,160,no_data
new,T160,29,80,320,no_data
new,T160,29,160,5,no_data
new,T160,29,160,10,no_data
new,T160,29,160,20,no_data
new,T160,29,160,40,no_data
new,T160,29,160,80,no_data
new,T160,29,160,160,no_data
new,T160,29,160,320,no_data
new,T160,29,320,5,no_data
new,T160,29,320,10,no_data
new,T160,29,320,20,no_data
new,T160,29,320,40,no_data
new,T160,29,320,80,no_data
new,T160,29,320,160,no_data
new,T160,29,320,320,no_data
new,T160,30,5,5,incomplete
new,T160,30,5,10,incomplete
new,T160,30,5,20,incomplete
new,T160,30,5,40,incomplete
new,T160,30,5,80,incomplete
new,T160,30,5,160,incomplete
new,T160,30,5,320,incomplete
new,T160,30,10,5,diverged
new,T160,30,10,10,diverged
new,T160,30,10,20,diverged
new,T160,30,10,40,diverged
new,T160,30,10,80,diverged
new,T160,30,10,160,diverged
new,T160,30,10,320,diverged
new,T160,30,20,5,hit_maxiter
new,T160,30,20,10,hit_maxiter
new,T160,30,20,20,incomplete
new,T160,30,20,40,no_data
new,T160,30,20,80,no_data
new,T160,30,20,160,no_data
new,T160,30,20,320,no_data
new,T160,30,40,5,no_data
new,T160,30,40,10,no_data
new,T160,30,40,20,no_data
new,T160,30,40,40,no_data
new,T160,30,40,80,no_data
new,T160,30,40,160,no_data
new,T160,30,40,320,no_data
new,T160,30,80,5,no_data
new,T160,30,80,10,no_data
new,T160,30,80,20,no_data
new,T160,30,80,40,no_data
new,T160,30,80,80,no_data
new,T160,30,80,160,no_data
new,T160,30,80,320,no_data
new,T160,30,160,5,no_data
new,T160,30,160,10,no_data
new,T160,30,160,20,no_data
new,T160,30,160,40,no_data
new,T160,30,160,80,no_data
new,T160,30,160,160,no_data
new,T160,30,160,320,no_data
new,T160,30,320,5,no_data
new,T160,30,320,10,no_data
new,T160,30,320,20,no_data
new,T160,30,320,40,no_data
new,T160,30,320,80,no_data
new,T160,30,320,160,no_data
new,T160,30,320,320,no_data
new,T160,31,5,5,diverged
new,T160,31,5,10,diverged
new,T160,31,5,20,diverged
new,T160,31,5,40,diverged
new,T160,31,5,80,diverged
new,T160,31,5,160,diverged
new,T160,31,5,320,diverged
new,T160,31,10,5,diverged
new,T160,31,10,10,diverged
new,T160,31,10,20,diverged
new,T160,31,10,40,diverged
new,T160,31,10,80,diverged
new,T160,31,10,160,diverged
new,T160,31,10,320,diverged
new,T160,31,20,5,hit_maxiter
new,T160,31,20,10,hit_maxiter
new,T160,31,20,20,hit_maxiter
new,T160,31,20,40,hit_maxiter
new,T160,31,20,80,hit_maxiter
new,T160,31,20,320,incomplete
new,T160,31,40,5,no_data
new,T160,31,40,10,no_data
new,T160,31,40,20,no_data
new,T160,31,40,40,no_data
new,T160,31,40,80,no_data
new,T160,31,40,160,no_data
new,T160,31,40,320,no_data
new,T160,31,80,5,no_data
new,T160,31,80,10,no_data
new,T160,31,80,20,no_data
new,T160,31,80,40,no_data
new,T160,31,80,80,no_data
new,T160,31,80,160,no_data
new,T160,31,80,320,no_data
new,T160,31,160,5,no_data
new,T160,31,160,10,no_data
new,T160,31,160,20,no_data
new,T160,31,160,40,no_data
new,T160,31,160,80,no_data
new,T160,31,160,160,no_data
new,T160,31,160,320,no_data
new,T160,31,320,5,no_data
new,T160,31,320,10,no_data
new,T160,31,320,20,no_data
new,T160,31,320,40,no_data
new,T160,31,320,80,no_data
new,T160,31,320,160,no_data
new,T160,31,320,320,no_data
new,T160,32,5,5,diverged
new,T160,32,5,10,diverged
new,T160,32,5,20,diverged
new,T160,32,5,40,diverged
new,T160,32,5,80,diverged
new,T160,32,5,160,diverged
new,T160,32,5,320,diverged
new,T160,32,10,5,diverged
new,T160,32,10,10,diverged
new,T160,32,10,20,diverged
new,T160,32,10,40,diverged
new,T160,32,10,80,diverged
new,T160,32,10,160,diverged
new,T160,32,10,320,diverged
new,T160,32,20,5,hit_maxiter
new,T160,32,20,10,incomplete
new,T160,32,20,20,hit_maxiter
new,T160,32,20,40,no_data
new,T160,32,20,80,no_data
new,T160,32,20,160,no_data
new,T160,32,20,320,no_data
new,T160,32,40,5,no_data
new,T160,32,40,10,no_data
new,T160,32,40,20,no_data
new,T160,32,40,40,no_data
new,T160,32,40,80,no_data
new,T160,32,40,160,no_data
new,T160,32,40,320,no_data
new,T160,32,80,5,no_data
new,T160,32,80,10,no_data
new,T160,32,80,20,no_data
new,T160,32,80,40,no_data
new,T160,32,80,80,no_data
new,T160,32,80,160,no_data
new,T160,32,80,320,no_data
new,T160,32,160,5,no_data
new,T160,32,160,10,no_data
new,T160,32,160,20,no_data
new,T160,32,160,40,no_data
new,T160,32,160,80,no_data
new,T160,32,160,160,no_data
new,T160,32,160,320,no_data
new,T160,32,320,5,no_data
new,T160,32,320,10,no_data
new,T160,32,320,20,no_data
new,T160,32,320,40,no_data
new,T160,32,320,80,no_data
new,T160,32,320,160,no_data
new,T160,32,320,320,no_data
new,T160,33,5,5,diverged
new,T160,33,5,10,diverged
new,T160,33,5,20,diverged
new,T160,33,5,40,diverged
new,T160,33,5,80,diverged
new,T160,33,5,160,diverged
new,T160,33,5,320,diverged
new,T160,33,10,5,diverged
new,T160,33,10,10,diverged
new,T160,33,10,20,diverged
new,T160,33,10,40,diverged
new,T160,33,10,80,diverged
new,T160,33,10,160,diverged
new,T160,33,10,320,diverged
new,T160,33,20,5,hit_maxiter
new,T160,33,20,10,hit_maxiter
new,T160,33,20,20,hit_maxiter
new,T160,33,20,40,incomplete
new,T160,33,20,80,incomplete
new,T160,33,40,5,no_data
new,T160,33,40,10,no_data
new,T160,33,40,20,no_data
new,T160,33,40,40,no_data
new,T160,33,40,80,no_data
new,T160,33,40,160,no_data
new,T160,33,40,320,no_data
new,T160,33,80,5,no_data
new,T160,33,80,10,no_data
new,T160,33,80,20,no_data
new,T160,33,80,40,no_data
new,T160,33,80,80,no_data
new,T160,33,80,160,no_data
new,T160,33,80,320,no_data
new,T160,33,160,5,no_data
new,T160,33,160,10,no_data
new,T160,33,160,20,no_data
new,T160,33,160,40,no_data
new,T160,33,160,80,no_data
new,T160,33,160,160,no_data
new,T160,33,160,320,no_data
new,T160,33,320,5,no_data
new,T160,33,320,10,no_data
new,T160,33,320,20,no_data
new,T160,33,320,40,no_data
new,T160,33,320,80,no_data
new,T160,33,320,160,no_data
new,T160,33,320,320,no_data
new,T160,34,5,5,incomplete
new,T160,34,5,10,incomplete
new,T160,34,5,20,incomplete
new,T160,34,5,40,incomplete
new,T160,34,5,80,incomplete
new,T160,34,5,160,incomplete
new,T160,34,5,320,incomplete
new,T160,34,10,5,hit_maxiter
new,T160,34,10,10,hit_maxiter
new,T160,34,10,20,no_data
new,T160,34,10,40,no_data
new,T160,34,10,80,no_data
new,T160,34,10,160,no_data
new,T160,34,10,320,no_data
new,T160,34,20,5,no_data
new,T160,34,20,10,no_data
new,T160,34,20,20,no_data
new,T160,34,20,40,no_data
new,T160,34,20,80,no_data
new,T160,34,20,160,no_data
new,T160,34,20,320,no_data
new,T160,34,40,5,no_data
new,T160,34,40,10,no_data
new,T160,34,40,20,no_data
new,T160,34,40,40,no_data
new,T160,34,40,80,no_data
new,T160,34,40,160,no_data
new,T160,34,40,320,no_data
new,T160,34,80,5,no_data
new,T160,34,80,10,no_data
new,T160,34,80,20,no_data
new,T160,34,80,40,no_data
new,T160,34,80,80,no_data
new,T160,34,80,160,no_data
new,T160,34,80,320,no_data
new,T160,34,160,5,no_data
new,T160,34,160,10,no_data
new,T160,34,160,20,no_data
new,T160,34,160,40,no_data
new,T160,34,160,80,no_data
new,T160,34,160,160,no_data
new,T160,34,160,320,no_data
new,T160,34,320,5,no_data
new,T160,34,320,10,no_data
new,T160,34,320,20,no_data
new,T160,34,320,40,no_data
new,T160,34,320,80,no_data
new,T160,34,320,160,no_data
new,T160,34,320,320,no_data
new,T160,35,5,5,diverged
new,T160,35,5,10,diverged
new,T160,35,5,20,diverged
new,T160,35,5,40,diverged
new,T160,35,5,80,diverged
new,T160,35,5,160,diverged
new,T160,35,5,320,diverged
new,T160,35,10,5,diverged
